@info
{
    "table":{
        "name":"brand_candset_2",
        "description":"",
        "idAttrib":{
            "name":"pairId",
            "type":"INTEGER"
        },
        "projectName":"wgec_amazon_samsung",
        "attributes":[
            {
                "name":"pairId",
                "type":"INTEGER"
            },
            {
                "name":"samsung.id",
                "type":"TEXT"
            },
            {
                "name":"amazon.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairId:INTEGER,samsung.id:TEXT,amazon.id:TEXT
5719,186,1472
5720,112,1472
5721,113,1472
5722,110,1472
5723,111,1472
5724,86,1472
5725,87,1472
5726,134,1472
5727,49,1472
5728,48,1472
5729,47,1472
5730,149,1472
5731,109,1472
5732,88,1472
5733,89,1472
5734,35,5847
5735,36,5847
5736,33,5847
5737,159,5847
5738,34,5847
5739,158,5847
5740,39,5847
5741,157,5847
5742,156,5847
5743,37,5847
5744,155,5847
5745,38,5847
5746,154,5847
5747,153,5847
5748,43,5847
5749,42,5847
5750,41,5847
5751,40,5847
5752,202,5847
5753,203,5847
5754,204,5847
5755,205,5847
5756,200,5847
5757,201,5847
5758,22,5847
5759,23,5847
5760,24,5847
5761,25,5847
5762,26,5847
5763,208,5847
5764,209,5847
5765,29,5847
5766,161,5847
5767,162,5847
5768,163,5847
5769,164,5847
5770,7,5847
5771,30,5847
5772,32,5847
5773,31,5847
5774,160,5847
5775,9,5847
5776,8,5847
5777,211,5847
5778,212,5847
5779,210,5847
5780,215,5847
5781,216,5847
5782,213,5847
5783,19,5847
5784,214,5847
5785,17,5847
5786,179,5847
5787,18,5847
5788,178,5847
5789,217,5847
5790,15,5847
5791,177,5847
5792,218,5847
5793,16,5847
5794,176,5847
5795,13,5847
5796,14,5847
5797,11,5847
5798,12,5847
5799,21,5847
5800,170,5847
5801,20,5847
5802,171,5847
5803,174,5847
5804,175,5847
5805,172,5847
5806,173,5847
5807,222,5847
5808,223,5847
5809,224,5847
5810,225,5847
5811,188,5847
5812,187,5847
5813,189,5847
5814,180,5847
5815,10,5847
5816,181,5847
5817,182,5847
5818,183,5847
5819,184,5847
5820,116,5847
5821,79,5847
5822,117,5847
5823,78,5847
5824,77,5847
5825,115,5847
5826,118,5847
5827,119,5847
5828,82,5847
5829,83,5847
5830,80,5847
5831,81,5847
5832,84,5847
5833,85,5847
5834,67,5847
5835,125,5847
5836,66,5847
5837,126,5847
5838,69,5847
5839,127,5847
5840,68,5847
5841,128,5847
5842,121,5847
5843,122,5847
5844,123,5847
5845,124,5847
5846,129,5847
5847,70,5847
5848,71,5847
5849,120,5847
5850,72,5847
5851,73,5847
5852,74,5847
5853,75,5847
5854,76,5847
5855,132,5847
5856,59,5847
5857,58,5847
5858,138,5847
5859,57,5847
5860,139,5847
5861,56,5847
5862,136,5847
5863,55,5847
5864,137,5847
5865,64,5847
5866,65,5847
5867,62,5847
5868,63,5847
5869,60,5847
5870,131,5847
5871,61,5847
5872,130,5847
5873,143,5847
5874,144,5847
5875,145,5847
5876,146,5847
5877,45,5847
5878,147,5847
5879,44,5847
5880,148,5847
5881,46,5847
5882,51,5847
5883,52,5847
5884,53,5847
5885,54,5847
5886,140,5847
5887,142,5847
5888,50,5847
5889,141,5847
5890,108,5847
5891,107,5847
5892,106,5847
5893,105,5847
5894,104,5847
5895,103,5847
5896,99,5847
5897,102,5847
5898,101,5847
5899,100,5847
5900,98,5847
5901,97,5847
5902,96,5847
5903,95,5847
5904,94,5847
5905,93,5847
5906,92,5847
5907,91,5847
5908,90,5847
5909,195,5847
5910,194,5847
5911,197,5847
5912,196,5847
5913,191,5847
5914,190,5847
5915,193,5847
5916,192,5847
5917,198,5847
5918,199,5847
5919,152,5849
5920,150,5849
5921,169,5849
5922,206,5849
5923,166,5849
5924,207,5849
5925,27,5849
5926,165,5849
5927,28,5849
5928,167,5849
5929,3,5849
5930,2,5849
5931,1,5849
5932,5,5849
5933,4,5849
5934,219,5849
5935,220,5849
5936,185,5849
5937,186,5849
5938,112,5849
5939,113,5849
5940,110,5849
5941,111,5849
5942,86,5849
5943,87,5849
5944,134,5849
5945,49,5849
5946,48,5849
5947,47,5849
5948,149,5849
5949,109,5849
5950,88,5849
5951,89,5849
5952,152,942
5953,150,942
5954,169,942
5955,206,942
5956,166,942
5957,207,942
5958,27,942
5959,165,942
5960,28,942
5961,167,942
5962,3,942
5963,2,942
5964,1,942
5965,5,942
5966,4,942
5967,219,942
5968,220,942
5969,185,942
5970,186,942
5971,112,942
5972,113,942
5973,110,942
5974,111,942
5975,86,942
5976,87,942
5977,134,942
5978,49,942
5979,48,942
5980,47,942
5981,149,942
5982,109,942
5983,88,942
5984,89,942
5985,35,911
5986,36,911
5987,33,911
5988,159,911
5989,34,911
5990,158,911
5991,39,911
5992,157,911
5993,156,911
5994,37,911
5995,155,911
5996,38,911
5997,154,911
5998,153,911
5999,43,911
6000,42,911
6001,41,911
6002,40,911
6003,202,911
6004,203,911
6005,204,911
6006,205,911
6007,200,911
6008,201,911
6009,22,911
6010,23,911
6011,24,911
6012,25,911
6013,26,911
6014,208,911
6015,209,911
6016,29,911
6017,161,911
6018,162,911
6019,163,911
6020,164,911
6021,7,911
6022,30,911
6023,32,911
6024,31,911
6025,160,911
6026,9,911
6027,8,911
6028,211,911
6029,212,911
6030,210,911
6031,215,911
6032,216,911
6033,213,911
6034,19,911
6035,214,911
6036,17,911
6037,179,911
6038,18,911
6039,178,911
6040,217,911
6041,15,911
6042,177,911
6043,218,911
6044,16,911
6045,176,911
6046,13,911
6047,14,911
6048,11,911
6049,12,911
6050,21,911
6051,170,911
6052,20,911
6053,171,911
6054,174,911
6055,175,911
6056,172,911
6057,173,911
6058,222,911
6059,223,911
6060,224,911
6061,225,911
6062,188,911
6063,187,911
6064,189,911
6065,180,911
6066,10,911
6067,181,911
6068,182,911
6069,183,911
6070,184,911
6071,116,911
6072,79,911
6073,117,911
6074,78,911
6075,77,911
6076,115,911
6077,118,911
6078,119,911
6079,82,911
6080,83,911
6081,80,911
6082,81,911
6083,84,911
6084,85,911
6085,67,911
6086,125,911
6087,66,911
6088,126,911
6089,69,911
6090,127,911
6091,68,911
6092,128,911
6093,121,911
6094,122,911
6095,123,911
6096,124,911
6097,129,911
6098,70,911
6099,71,911
6100,120,911
6101,72,911
6102,73,911
6103,74,911
6104,75,911
6105,76,911
6106,132,911
6107,59,911
6108,58,911
6109,138,911
6110,57,911
6111,139,911
6112,56,911
6113,136,911
6114,55,911
6115,137,911
6116,64,911
6117,65,911
6118,62,911
6119,63,911
6120,60,911
6121,131,911
6122,61,911
6123,130,911
6124,143,911
6125,144,911
6126,145,911
6127,146,911
6128,45,911
6129,147,911
6130,44,911
6131,148,911
6132,46,911
6133,51,911
6134,52,911
6135,53,911
6136,54,911
6137,140,911
6138,142,911
6139,50,911
6140,141,911
6141,108,911
6142,107,911
6143,106,911
6144,105,911
6145,104,911
6146,103,911
6147,99,911
6148,102,911
6149,101,911
6150,100,911
6151,98,911
6152,97,911
6153,96,911
6154,95,911
6155,94,911
6156,93,911
6157,92,911
6158,91,911
6159,90,911
6160,195,911
6161,194,911
6162,197,911
6163,196,911
6164,191,911
6165,190,911
6166,193,911
6167,192,911
6168,198,911
6169,199,911
6170,152,2523
6171,150,2523
6172,169,2523
6173,206,2523
6174,166,2523
6175,207,2523
6176,27,2523
6177,165,2523
6178,28,2523
6179,167,2523
6180,3,2523
6181,2,2523
6182,1,2523
6183,5,2523
6184,4,2523
6185,219,2523
6186,220,2523
6187,185,2523
6188,186,2523
6189,112,2523
6190,113,2523
6191,110,2523
6192,111,2523
6193,86,2523
6194,87,2523
6195,134,2523
6196,49,2523
6197,48,2523
6198,47,2523
6199,149,2523
6200,109,2523
6201,88,2523
6202,89,2523
6203,152,7070
6204,150,7070
6205,169,7070
6206,206,7070
6207,166,7070
6208,207,7070
6209,27,7070
6210,165,7070
6211,28,7070
6212,167,7070
6213,3,7070
6214,2,7070
6215,1,7070
6216,5,7070
6217,4,7070
6218,219,7070
6219,220,7070
6220,185,7070
6221,186,7070
6222,112,7070
6223,113,7070
6224,110,7070
6225,111,7070
6226,86,7070
6227,87,7070
6228,134,7070
6229,49,7070
6230,48,7070
6231,47,7070
6232,149,7070
6233,109,7070
6234,88,7070
6235,89,7070
6236,152,7074
6237,150,7074
6238,169,7074
6239,206,7074
6240,166,7074
6241,207,7074
6242,27,7074
6243,165,7074
6244,28,7074
6245,167,7074
6246,3,7074
6247,2,7074
6248,1,7074
6249,5,7074
6250,4,7074
6251,219,7074
6252,220,7074
6253,185,7074
6254,186,7074
6255,112,7074
6256,113,7074
6257,110,7074
6258,111,7074
6259,86,7074
6260,87,7074
6261,134,7074
6262,49,7074
6263,48,7074
6264,47,7074
6265,149,7074
6266,109,7074
6267,88,7074
6268,89,7074
6269,152,5758
6270,150,5758
6271,169,5758
6272,206,5758
6273,166,5758
6274,207,5758
6275,27,5758
6276,165,5758
6277,28,5758
6278,167,5758
6279,3,5758
6280,2,5758
6281,1,5758
6282,5,5758
6283,4,5758
6284,219,5758
6285,220,5758
6286,185,5758
6287,186,5758
6288,112,5758
6289,113,5758
6290,110,5758
6291,111,5758
6292,86,5758
6293,87,5758
6294,134,5758
6295,49,5758
6296,48,5758
6297,47,5758
6298,149,5758
6299,109,5758
6300,88,5758
6301,89,5758
6302,152,4228
6303,150,4228
6304,169,4228
6305,206,4228
6306,166,4228
6307,207,4228
6308,27,4228
6309,165,4228
6310,28,4228
6311,167,4228
6312,3,4228
6313,2,4228
6314,1,4228
6315,5,4228
6316,4,4228
6317,219,4228
6318,220,4228
6319,185,4228
6320,186,4228
6321,112,4228
6322,113,4228
6323,110,4228
6324,111,4228
6325,86,4228
6326,87,4228
6327,134,4228
6328,49,4228
6329,48,4228
6330,47,4228
6331,149,4228
6332,109,4228
6333,88,4228
6334,89,4228
6335,152,2483
6336,150,2483
6337,169,2483
6338,206,2483
6339,166,2483
6340,207,2483
6341,27,2483
6342,165,2483
6343,28,2483
6344,167,2483
6345,3,2483
6346,2,2483
6347,1,2483
6348,5,2483
6349,4,2483
6350,219,2483
6351,220,2483
6352,185,2483
6353,186,2483
6354,112,2483
6355,113,2483
6356,110,2483
6357,111,2483
6358,86,2483
6359,87,2483
6360,134,2483
6361,49,2483
6362,48,2483
6363,47,2483
6364,149,2483
6365,109,2483
6366,88,2483
6367,89,2483
6368,152,4251
6369,150,4251
6370,169,4251
6371,206,4251
6372,166,4251
6373,207,4251
6374,27,4251
6375,165,4251
6376,28,4251
6377,167,4251
6378,3,4251
6379,2,4251
6380,1,4251
6381,5,4251
6382,4,4251
6383,219,4251
6384,220,4251
6385,185,4251
6386,186,4251
6387,112,4251
6388,113,4251
6389,110,4251
6390,111,4251
6391,86,4251
6392,87,4251
6393,134,4251
6394,49,4251
6395,48,4251
6396,47,4251
6397,149,4251
6398,109,4251
6399,88,4251
6400,89,4251
6401,35,4258
6402,36,4258
6403,33,4258
6404,159,4258
6405,34,4258
6406,158,4258
6407,39,4258
6408,157,4258
6409,156,4258
6410,37,4258
6411,155,4258
6412,38,4258
6413,154,4258
6414,153,4258
6415,43,4258
6416,42,4258
6417,41,4258
6418,40,4258
6419,202,4258
6420,203,4258
6421,204,4258
6422,205,4258
6423,200,4258
6424,201,4258
6425,22,4258
6426,23,4258
6427,24,4258
6428,25,4258
6429,26,4258
6430,208,4258
6431,209,4258
6432,29,4258
6433,161,4258
6434,162,4258
6435,163,4258
6436,164,4258
6437,7,4258
6438,30,4258
6439,32,4258
6440,31,4258
6441,160,4258
6442,9,4258
6443,8,4258
6444,211,4258
6445,212,4258
6446,210,4258
6447,215,4258
6448,216,4258
6449,213,4258
6450,19,4258
6451,214,4258
6452,17,4258
6453,179,4258
6454,18,4258
6455,178,4258
6456,217,4258
6457,15,4258
6458,177,4258
6459,218,4258
6460,16,4258
6461,176,4258
6462,13,4258
6463,14,4258
6464,11,4258
6465,12,4258
6466,21,4258
6467,170,4258
6468,20,4258
6469,171,4258
6470,174,4258
6471,175,4258
6472,172,4258
6473,173,4258
6474,222,4258
6475,223,4258
6476,224,4258
6477,225,4258
6478,188,4258
6479,187,4258
6480,189,4258
6481,180,4258
6482,10,4258
6483,181,4258
6484,182,4258
6485,183,4258
6486,184,4258
6487,116,4258
6488,79,4258
6489,117,4258
6490,78,4258
6491,77,4258
6492,115,4258
6493,118,4258
6494,119,4258
6495,82,4258
6496,83,4258
6497,80,4258
6498,81,4258
6499,84,4258
6500,85,4258
6501,67,4258
6502,125,4258
6503,66,4258
6504,126,4258
6505,69,4258
6506,127,4258
6507,68,4258
6508,128,4258
6509,121,4258
6510,122,4258
6511,123,4258
6512,124,4258
6513,129,4258
6514,70,4258
6515,71,4258
6516,120,4258
6517,72,4258
6518,73,4258
6519,74,4258
6520,75,4258
6521,76,4258
6522,132,4258
6523,59,4258
6524,58,4258
6525,138,4258
6526,57,4258
6527,139,4258
6528,56,4258
6529,136,4258
6530,55,4258
6531,137,4258
6532,64,4258
6533,65,4258
6534,62,4258
6535,63,4258
6536,60,4258
6537,131,4258
6538,61,4258
6539,130,4258
6540,143,4258
6541,144,4258
6542,145,4258
6543,146,4258
6544,45,4258
6545,147,4258
6546,44,4258
6547,148,4258
6548,46,4258
6549,51,4258
6550,52,4258
6551,53,4258
6552,54,4258
6553,140,4258
6554,142,4258
6555,50,4258
6556,141,4258
6557,108,4258
6558,107,4258
6559,106,4258
6560,105,4258
6561,104,4258
6562,103,4258
6563,99,4258
6564,102,4258
6565,101,4258
6566,100,4258
6567,98,4258
6568,97,4258
6569,96,4258
6570,95,4258
6571,94,4258
6572,93,4258
6573,92,4258
6574,91,4258
6575,90,4258
6576,195,4258
6577,194,4258
6578,197,4258
6579,196,4258
6580,191,4258
6581,190,4258
6582,193,4258
6583,192,4258
6584,198,4258
6585,199,4258
6586,152,2464
6587,150,2464
6588,169,2464
6589,206,2464
6590,166,2464
6591,207,2464
6592,27,2464
6593,165,2464
6594,28,2464
6595,167,2464
6596,3,2464
6597,2,2464
6598,1,2464
6599,5,2464
6600,4,2464
6601,219,2464
6602,220,2464
6603,185,2464
6604,186,2464
6605,112,2464
6606,113,2464
6607,110,2464
6608,111,2464
6609,86,2464
6610,87,2464
6611,134,2464
6612,49,2464
6613,48,2464
6614,47,2464
6615,149,2464
6616,109,2464
6617,88,2464
6618,89,2464
6619,35,7088
6620,36,7088
6621,33,7088
6622,159,7088
6623,34,7088
6624,158,7088
6625,39,7088
6626,157,7088
6627,156,7088
6628,37,7088
6629,155,7088
6630,38,7088
6631,154,7088
6632,153,7088
6633,43,7088
6634,42,7088
6635,41,7088
6636,40,7088
6637,202,7088
6638,203,7088
6639,204,7088
6640,205,7088
6641,200,7088
6642,201,7088
6643,22,7088
6644,23,7088
6645,24,7088
6646,25,7088
6647,26,7088
6648,208,7088
6649,209,7088
6650,29,7088
6651,161,7088
6652,162,7088
6653,163,7088
6654,164,7088
6655,7,7088
6656,30,7088
6657,32,7088
6658,31,7088
6659,160,7088
6660,9,7088
6661,8,7088
6662,211,7088
6663,212,7088
6664,210,7088
6665,215,7088
6666,216,7088
6667,213,7088
6668,19,7088
6669,214,7088
6670,17,7088
6671,179,7088
6672,18,7088
6673,178,7088
6674,217,7088
6675,15,7088
6676,177,7088
6677,218,7088
6678,16,7088
6679,176,7088
6680,13,7088
6681,14,7088
6682,11,7088
6683,12,7088
6684,21,7088
6685,170,7088
6686,20,7088
6687,171,7088
6688,174,7088
6689,175,7088
6690,172,7088
6691,173,7088
6692,222,7088
6693,223,7088
6694,224,7088
6695,225,7088
6696,188,7088
6697,187,7088
6698,189,7088
6699,180,7088
6700,10,7088
6701,181,7088
6702,182,7088
6703,183,7088
6704,184,7088
6705,116,7088
6706,79,7088
6707,117,7088
6708,78,7088
6709,77,7088
6710,115,7088
6711,118,7088
6712,119,7088
6713,82,7088
6714,83,7088
6715,80,7088
6716,81,7088
6717,84,7088
6718,85,7088
6719,67,7088
6720,125,7088
6721,66,7088
6722,126,7088
6723,69,7088
6724,127,7088
6725,68,7088
6726,128,7088
6727,121,7088
6728,122,7088
6729,123,7088
6730,124,7088
6731,129,7088
6732,70,7088
6733,71,7088
6734,120,7088
6735,72,7088
6736,73,7088
6737,74,7088
6738,75,7088
6739,76,7088
6740,132,7088
6741,59,7088
6742,58,7088
6743,138,7088
6744,57,7088
6745,139,7088
6746,56,7088
6747,136,7088
6748,55,7088
6749,137,7088
6750,64,7088
6751,65,7088
6752,62,7088
6753,63,7088
6754,60,7088
6755,131,7088
6756,61,7088
6757,130,7088
6758,143,7088
6759,144,7088
6760,145,7088
6761,146,7088
6762,45,7088
6763,147,7088
6764,44,7088
6765,148,7088
6766,46,7088
6767,51,7088
6768,52,7088
6769,53,7088
6770,54,7088
6771,140,7088
6772,142,7088
6773,50,7088
6774,141,7088
6775,108,7088
6776,107,7088
6777,106,7088
6778,105,7088
6779,104,7088
6780,103,7088
6781,99,7088
6782,102,7088
6783,101,7088
6784,100,7088
6785,98,7088
6786,97,7088
6787,96,7088
6788,95,7088
6789,94,7088
6790,93,7088
6791,92,7088
6792,91,7088
6793,90,7088
6794,195,7088
6795,194,7088
6796,197,7088
6797,196,7088
6798,191,7088
6799,190,7088
6800,193,7088
6801,192,7088
6802,198,7088
6803,199,7088
6804,152,4282
6805,150,4282
6806,169,4282
6807,206,4282
6808,166,4282
6809,207,4282
6810,27,4282
6811,165,4282
6812,28,4282
6813,167,4282
6814,3,4282
6815,2,4282
6816,1,4282
6817,5,4282
6818,4,4282
6819,219,4282
6820,220,4282
6821,185,4282
6822,186,4282
6823,112,4282
6824,113,4282
6825,110,4282
6826,111,4282
6827,86,4282
6828,87,4282
6829,134,4282
6830,49,4282
6831,48,4282
6832,47,4282
6833,149,4282
6834,109,4282
6835,88,4282
6836,89,4282
6837,152,8534
6838,150,8534
6839,169,8534
6840,206,8534
6841,166,8534
6842,207,8534
6843,27,8534
6844,165,8534
6845,28,8534
6846,167,8534
6847,3,8534
6848,2,8534
6849,1,8534
6850,5,8534
6851,4,8534
6852,219,8534
6853,220,8534
6854,185,8534
6855,186,8534
6856,112,8534
6857,113,8534
6858,110,8534
6859,111,8534
6860,86,8534
6861,87,8534
6862,134,8534
6863,49,8534
6864,48,8534
6865,47,8534
6866,149,8534
6867,109,8534
6868,88,8534
6869,89,8534
6870,152,7018
6871,150,7018
6872,169,7018
6873,206,7018
6874,166,7018
6875,207,7018
6876,27,7018
6877,165,7018
6878,28,7018
6879,167,7018
6880,3,7018
6881,2,7018
6882,1,7018
6883,5,7018
6884,4,7018
6885,219,7018
6886,220,7018
6887,185,7018
6888,186,7018
6889,112,7018
6890,113,7018
6891,110,7018
6892,111,7018
6893,86,7018
6894,87,7018
6895,134,7018
6896,49,7018
6897,48,7018
6898,47,7018
6899,149,7018
6900,109,7018
6901,88,7018
6902,89,7018
6903,35,5793
6904,36,5793
6905,33,5793
6906,159,5793
6907,34,5793
6908,158,5793
6909,39,5793
6910,157,5793
6911,156,5793
6912,37,5793
6913,155,5793
6914,38,5793
6915,154,5793
6916,153,5793
6917,43,5793
6918,42,5793
6919,41,5793
6920,40,5793
6921,202,5793
6922,203,5793
6923,204,5793
6924,205,5793
6925,200,5793
6926,201,5793
6927,22,5793
6928,23,5793
6929,24,5793
6930,25,5793
6931,26,5793
6932,208,5793
6933,209,5793
6934,29,5793
6935,161,5793
6936,162,5793
6937,163,5793
6938,164,5793
6939,7,5793
6940,30,5793
6941,32,5793
6942,31,5793
6943,160,5793
6944,9,5793
6945,8,5793
6946,211,5793
6947,212,5793
6948,210,5793
6949,215,5793
6950,216,5793
6951,213,5793
6952,19,5793
6953,214,5793
6954,17,5793
6955,179,5793
6956,18,5793
6957,178,5793
6958,217,5793
6959,15,5793
6960,177,5793
6961,218,5793
6962,16,5793
6963,176,5793
6964,13,5793
6965,14,5793
6966,11,5793
6967,12,5793
6968,21,5793
6969,170,5793
6970,20,5793
6971,171,5793
6972,174,5793
6973,175,5793
6974,172,5793
6975,173,5793
6976,222,5793
6977,223,5793
6978,224,5793
6979,225,5793
6980,188,5793
6981,187,5793
6982,189,5793
6983,180,5793
6984,10,5793
6985,181,5793
6986,182,5793
6987,183,5793
6988,184,5793
6989,116,5793
6990,79,5793
6991,117,5793
6992,78,5793
6993,77,5793
6994,115,5793
6995,118,5793
6996,119,5793
6997,82,5793
6998,83,5793
6999,80,5793
7000,81,5793
7001,84,5793
7002,85,5793
7003,67,5793
7004,125,5793
7005,66,5793
7006,126,5793
7007,69,5793
7008,127,5793
7009,68,5793
7010,128,5793
7011,121,5793
7012,122,5793
7013,123,5793
7014,124,5793
7015,129,5793
7016,70,5793
7017,71,5793
7018,120,5793
7019,72,5793
7020,73,5793
7021,74,5793
7022,75,5793
7023,76,5793
7024,132,5793
7025,59,5793
7026,58,5793
7027,138,5793
7028,57,5793
7029,139,5793
7030,56,5793
7031,136,5793
7032,55,5793
7033,137,5793
7034,64,5793
7035,65,5793
7036,62,5793
7037,63,5793
7038,60,5793
7039,131,5793
7040,61,5793
7041,130,5793
7042,143,5793
7043,144,5793
7044,145,5793
7045,146,5793
7046,45,5793
7047,147,5793
7048,44,5793
7049,148,5793
7050,46,5793
7051,51,5793
7052,52,5793
7053,53,5793
7054,54,5793
7055,140,5793
7056,142,5793
7057,50,5793
7058,141,5793
7059,108,5793
7060,107,5793
7061,106,5793
7062,105,5793
7063,104,5793
7064,103,5793
7065,99,5793
7066,102,5793
7067,101,5793
7068,100,5793
7069,98,5793
7070,97,5793
7071,96,5793
7072,95,5793
7073,94,5793
7074,93,5793
7075,92,5793
7076,91,5793
7077,90,5793
7078,195,5793
7079,194,5793
7080,197,5793
7081,196,5793
7082,191,5793
7083,190,5793
7084,193,5793
7085,192,5793
7086,198,5793
7087,199,5793
7088,152,5789
7089,150,5789
7090,169,5789
7091,206,5789
7092,166,5789
7093,207,5789
7094,27,5789
7095,165,5789
7096,28,5789
7097,167,5789
7098,3,5789
7099,2,5789
7100,1,5789
7101,5,5789
7102,4,5789
7103,219,5789
7104,220,5789
7105,185,5789
7106,186,5789
7107,112,5789
7108,113,5789
7109,110,5789
7110,111,5789
7111,86,5789
7112,87,5789
7113,134,5789
7114,49,5789
7115,48,5789
7116,47,5789
7117,149,5789
7118,109,5789
7119,88,5789
7120,89,5789
7121,152,1316
7122,150,1316
7123,169,1316
7124,206,1316
7125,166,1316
7126,207,1316
7127,27,1316
7128,165,1316
7129,28,1316
7130,167,1316
7131,3,1316
7132,2,1316
7133,1,1316
7134,5,1316
7135,4,1316
7136,219,1316
7137,220,1316
7138,185,1316
7139,186,1316
7140,112,1316
7141,113,1316
7142,110,1316
7143,111,1316
7144,86,1316
7145,87,1316
7146,134,1316
7147,49,1316
7148,48,1316
7149,47,1316
7150,149,1316
7151,109,1316
7152,88,1316
7153,89,1316
7154,35,829
7155,36,829
7156,33,829
7157,159,829
7158,34,829
7159,158,829
7160,39,829
7161,157,829
7162,156,829
7163,37,829
7164,155,829
7165,38,829
7166,154,829
7167,153,829
7168,43,829
7169,42,829
7170,41,829
7171,40,829
7172,202,829
7173,203,829
7174,204,829
7175,205,829
7176,200,829
7177,201,829
7178,22,829
7179,23,829
7180,24,829
7181,25,829
7182,26,829
7183,208,829
7184,209,829
7185,29,829
7186,161,829
7187,162,829
7188,163,829
7189,164,829
7190,7,829
7191,30,829
7192,32,829
7193,31,829
7194,160,829
7195,9,829
7196,8,829
7197,211,829
7198,212,829
7199,210,829
7200,215,829
7201,216,829
7202,213,829
7203,19,829
7204,214,829
7205,17,829
7206,179,829
7207,18,829
7208,178,829
7209,217,829
7210,15,829
7211,177,829
7212,218,829
7213,16,829
7214,176,829
7215,13,829
7216,14,829
7217,11,829
7218,12,829
7219,21,829
7220,170,829
7221,20,829
7222,171,829
7223,174,829
7224,175,829
7225,172,829
7226,173,829
7227,222,829
7228,223,829
7229,224,829
7230,225,829
7231,188,829
7232,187,829
7233,189,829
7234,180,829
7235,10,829
7236,181,829
7237,182,829
7238,183,829
7239,184,829
7240,116,829
7241,79,829
7242,117,829
7243,78,829
7244,77,829
7245,115,829
7246,118,829
7247,119,829
7248,82,829
7249,83,829
7250,80,829
7251,81,829
7252,84,829
7253,85,829
7254,67,829
7255,125,829
7256,66,829
7257,126,829
7258,69,829
7259,127,829
7260,68,829
7261,128,829
7262,121,829
7263,122,829
7264,123,829
7265,124,829
7266,129,829
7267,70,829
7268,71,829
7269,120,829
7270,72,829
7271,73,829
7272,74,829
7273,75,829
7274,76,829
7275,132,829
7276,59,829
7277,58,829
7278,138,829
7279,57,829
7280,139,829
7281,56,829
7282,136,829
7283,55,829
7284,137,829
7285,64,829
7286,65,829
7287,62,829
7288,63,829
7289,60,829
7290,131,829
7291,61,829
7292,130,829
7293,143,829
7294,144,829
7295,145,829
7296,146,829
7297,45,829
7298,147,829
7299,44,829
7300,148,829
7301,46,829
7302,51,829
7303,52,829
7304,53,829
7305,54,829
7306,140,829
7307,142,829
7308,50,829
7309,141,829
7310,108,829
7311,107,829
7312,106,829
7313,105,829
7314,104,829
7315,103,829
7316,99,829
7317,102,829
7318,101,829
7319,100,829
7320,98,829
7321,97,829
7322,96,829
7323,95,829
7324,94,829
7325,93,829
7326,92,829
7327,91,829
7328,90,829
7329,195,829
7330,194,829
7331,197,829
7332,196,829
7333,191,829
7334,190,829
7335,193,829
7336,192,829
7337,198,829
7338,199,829
7339,152,819
7340,150,819
7341,169,819
7342,206,819
7343,166,819
7344,207,819
7345,27,819
7346,165,819
7347,28,819
7348,167,819
7349,3,819
7350,2,819
7351,1,819
7352,5,819
7353,4,819
7354,219,819
7355,220,819
7356,185,819
7357,186,819
7358,112,819
7359,113,819
7360,110,819
7361,111,819
7362,86,819
7363,87,819
7364,134,819
7365,49,819
7366,48,819
7367,47,819
7368,149,819
7369,109,819
7370,88,819
7371,89,819
7372,152,808
7373,150,808
7374,169,808
7375,206,808
7376,166,808
7377,207,808
7378,27,808
7379,165,808
7380,28,808
7381,167,808
7382,3,808
7383,2,808
7384,1,808
7385,5,808
7386,4,808
7387,219,808
7388,220,808
7389,185,808
7390,186,808
7391,112,808
7392,113,808
7393,110,808
7394,111,808
7395,86,808
7396,87,808
7397,134,808
7398,49,808
7399,48,808
7400,47,808
7401,149,808
7402,109,808
7403,88,808
7404,89,808
7405,152,8639
7406,150,8639
7407,169,8639
7408,206,8639
7409,166,8639
7410,207,8639
7411,27,8639
7412,165,8639
7413,28,8639
7414,167,8639
7415,3,8639
7416,2,8639
7417,1,8639
7418,5,8639
7419,4,8639
7420,219,8639
7421,220,8639
7422,185,8639
7423,186,8639
7424,112,8639
7425,113,8639
7426,110,8639
7427,111,8639
7428,86,8639
7429,87,8639
7430,134,8639
7431,49,8639
7432,48,8639
7433,47,8639
7434,149,8639
7435,109,8639
7436,88,8639
7437,89,8639
7438,152,8627
7439,150,8627
7440,169,8627
7441,206,8627
7442,166,8627
7443,207,8627
7444,27,8627
7445,165,8627
7446,28,8627
7447,167,8627
7448,3,8627
7449,2,8627
7450,1,8627
7451,5,8627
7452,4,8627
7453,219,8627
7454,220,8627
7455,185,8627
7456,186,8627
7457,112,8627
7458,113,8627
7459,110,8627
7460,111,8627
7461,86,8627
7462,87,8627
7463,134,8627
7464,49,8627
7465,48,8627
7466,47,8627
7467,149,8627
7468,109,8627
7469,88,8627
7470,89,8627
7471,35,836
7472,36,836
7473,33,836
7474,159,836
7475,34,836
7476,158,836
7477,39,836
7478,157,836
7479,156,836
7480,37,836
7481,155,836
7482,38,836
7483,154,836
7484,153,836
7485,43,836
7486,42,836
7487,41,836
7488,40,836
7489,202,836
7490,203,836
7491,204,836
7492,205,836
7493,200,836
7494,201,836
7495,22,836
7496,23,836
7497,24,836
7498,25,836
7499,26,836
7500,208,836
7501,209,836
7502,29,836
